CPU,Cores,Threads,Iteration,Time
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,113,5, 125081219
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,114,1, 122719121
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,114,2, 124313814
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,114,3, 118731612
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,114,4, 125793057
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,114,5, 120458651
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,115,1, 119324419
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,115,2, 119173530
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,115,3, 124483272
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,115,4, 132987310
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,115,5, 120350059
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,116,1, 118308294
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,116,2, 124710798
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,116,3, 121899777
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,116,4, 119107992
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,116,5, 121193427
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,117,1, 121642850
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,117,2, 122425482
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,117,3, 118168439
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,117,4, 122550844
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,117,5, 123476355
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,118,1, 121091128
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,118,2, 121566518
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,118,3, 122742514
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,118,4, 120926219
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,118,5, 126568485
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,119,1, 133943790
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,119,2, 125360294
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,119,3, 123953259
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,119,4, 123434873
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,119,5, 118108240
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,120,1, 119525376
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,120,2, 127419698
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,120,3, 137194861
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,120,4, 122480094
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,120,5, 123570410
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,121,1, 121575305
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,121,2, 125389783
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,121,3, 123843238
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,121,4, 120928388
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,121,5, 124295444
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,122,1, 118984111
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,122,2, 125985245
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,122,3, 126341475
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,122,4, 123040568
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,122,5, 126274848
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,123,1, 120129546
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,123,2, 118518891
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,123,3, 118452862
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,123,4, 126137218
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,123,5, 124919631
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,124,1, 123791636
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,124,2, 128065306
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,124,3, 120994081
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,124,4, 124678341
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,124,5, 121987795
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,125,1, 122530689
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,125,2, 143853773
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,125,3, 128050169
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,125,4, 125072378
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,125,5, 124623475
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,126,1, 118144274
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,126,2, 126761631
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,126,3, 130609722
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,126,4, 126852408
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,126,5, 128423099
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,127,1, 129755469
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,127,2, 126207206
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,127,3, 123858538
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,127,4, 123673690
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,127,5, 131418129
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,128,1, 131888820
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,128,2, 119085639
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,128,3, 125826822
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,128,4, 122580477
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,128,5, 123375720
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,129,1, 124975681
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,129,2, 127363715
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,129,3, 118351992
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,129,4, 126258088
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,129,5, 124709970
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,130,1, 131675032
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,130,2, 125173685
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,130,3, 125142338
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,130,4, 124325392
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,130,5, 123631300
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,131,1, 128886394
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,131,2, 123446696
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,131,3, 124645811
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,131,4, 122565569
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,131,5, 122453693
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,132,1, 127465179
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,132,2, 127204791
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,132,3, 123524220
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,132,4, 128936254
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,132,5, 125673899
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,133,1, 125827948
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,133,2, 161393725
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,133,3, 125716727
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,133,4, 123473915
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,133,5, 130827344
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,134,1, 119857620
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,134,2, 125932824
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,134,3, 130540332
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,134,4, 128327510
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,134,5, 130186736
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,135,1, 121031396
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,135,2, 122031789
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,135,3, 122317078
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,135,4, 120772073
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,135,5, 123877916
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,136,1, 123650914
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,136,2, 124651522
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,136,3, 124133038
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,136,4, 127277914
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,136,5, 124231001
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,137,1, 121660180
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,137,2, 124770616
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,137,3, 126600519
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,137,4, 125873048
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,137,5, 123915786
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,138,1, 123214991
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,138,2, 124233327
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,138,3, 124088966
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,138,4, 124663684
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,138,5, 122563867
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,139,1, 124999207
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,139,2, 125435930
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,139,3, 123264663
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,139,4, 122844304
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,139,5, 122518299
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,140,1, 121774170
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,140,2, 126007726
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,140,3, 124646653
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,140,4, 121045568
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,140,5, 122209408
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,141,1, 147285262
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,141,2, 139351933
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,141,3, 124898816
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,141,4, 124642070
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,141,5, 124199690
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,142,1, 120694066
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,142,2, 122528756
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,142,3, 124753923
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,142,4, 128456427
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,142,5, 127608185
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,143,1, 127256909
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,143,2, 125571852
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,143,3, 129909921
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,143,4, 134865943
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,143,5, 131008602
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,144,1, 122627136
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,144,2, 124938886
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,144,3, 122822810
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,144,4, 124960658
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,144,5, 128425602
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,145,1, 125493782
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,145,2, 122992713
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,145,3, 125161844
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,145,4, 124178115
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,145,5, 126693005
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,146,1, 144268125
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,146,2, 125098682
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,146,3, 124620182
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,146,4, 120293068
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,146,5, 118448025
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,147,1, 126790936
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,147,2, 123630578
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,147,3, 122868016
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,147,4, 120917791
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,147,5, 124782583
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,148,1, 125551790
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,148,2, 124683736
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,148,3, 126357827
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,148,4, 133015651
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,148,5, 127009603
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,149,1, 121461952
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,149,2, 125902311
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,149,3, 124892170
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,149,4, 124704221
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,149,5, 124711756
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,150,1, 127269329
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,150,2, 122352260
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,150,3, 125987944
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,150,4, 129829322
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,150,5, 127808466
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,151,1, 124122488
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,151,2, 122360328
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,151,3, 124610847
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,151,4, 124390698
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,151,5, 125129821
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,152,1, 126368668
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,152,2, 124140265
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,152,3, 122162123
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,152,4, 120366149
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,152,5, 123197467
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,153,1, 126032471
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,153,2, 125267969
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,153,3, 136542437
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,153,4, 126423303
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,153,5, 120249923
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,154,1, 126158556
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,154,2, 123698713
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,154,3, 127412322
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,154,4, 126900738
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,154,5, 126340987
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,155,1, 131818096
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,155,2, 117652225
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,155,3, 122780445
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,155,4, 123634377
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,155,5, 126332036
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,156,1, 128427028
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,156,2, 131146543
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,156,3, 128831531
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,156,4, 138357534
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,156,5, 123131934
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,157,1, 125219366
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,157,2, 133091392
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,157,3, 128818518
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,157,4, 120671064
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,157,5, 125089524
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,158,1, 123739629
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,158,2, 123598644
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,158,3, 127517138
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,158,4, 123926037
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,158,5, 121029126
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,159,1, 125322794
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,159,2, 127237172
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,159,3, 128076007
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,159,4, 121311865
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,159,5, 129343248
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,160,1, 125783572
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,160,2, 125744248
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,160,3, 126176405
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,160,4, 124828148
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,160,5, 137353162
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,161,1, 124085166
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,161,2, 131737951
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,161,3, 123017840
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,161,4, 124325181
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,161,5, 128987505
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,162,1, 138774705
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,162,2, 126001134
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,162,3, 127568951
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,162,4, 126287252
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,162,5, 121366182
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,163,1, 126085889
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,163,2, 133426295
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,163,3, 122690737
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,163,4, 124052874
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,163,5, 127254588
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,164,1, 128200307
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,164,2, 121132126
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,164,3, 126813233
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,164,4, 134324516
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,164,5, 124684160
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,165,1, 127774951
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,165,2, 124702830
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,165,3, 132773134
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,165,4, 133445583
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,165,5, 121744804
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,166,1, 128095076
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,166,2, 122537638
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,166,3, 125196486
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,166,4, 122565389
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,166,5, 124710962
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,167,1, 126062826
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,167,2, 124461896
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,167,3, 127269589
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,167,4, 121731779
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,167,5, 127630637
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,168,1, 128095615
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,168,2, 130275986
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,168,3, 125790830
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,168,4, 124718495
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,168,5, 125305538
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,169,1, 126656509
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,169,2, 127188479
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,169,3, 133578438
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,169,4, 124153798
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,169,5, 127870505
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,170,1, 126079721
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,170,2, 129789085
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,170,3, 129932515
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,170,4, 134623632
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,170,5, 123687754
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,171,1, 140509467
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,171,2, 126705029
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,171,3, 124080375
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,171,4, 127728840
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,171,5, 129484412
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,172,1, 126701872
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,172,2, 124841511
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,172,3, 126360058
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,172,4, 128257319
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,172,5, 123909792
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,173,1, 133708332
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,173,2, 139616138
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,173,3, 124209730
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,173,4, 121303832
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,173,5, 122511518
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,174,1, 127105198
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,174,2, 127968804
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,174,3, 128421000
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,174,4, 127922395
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,174,5, 126533953
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,175,1, 125842065
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,175,2, 122736423
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,175,3, 120225641
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,175,4, 125292497
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,175,5, 126230305
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,176,1, 120861899
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,176,2, 126307749
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,176,3, 129090318
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,176,4, 126969960
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,176,5, 131338716
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,177,1, 126523407
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,177,2, 126378303
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,177,3, 127015637
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,177,4, 120766352
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,177,5, 140286926
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,178,1, 140858456
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,178,2, 127536281
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,178,3, 121613288
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,178,4, 120540689
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,178,5, 126051704
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,179,1, 136190457
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,179,2, 129420557
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,179,3, 129101326
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,179,4, 131342337
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,179,5, 127799073
Intel(R) Core(TM) i3-8100 CPU @ 3.60GHz,4,180,1, 126152823
